timestamp,PT_pt_face_amount,PT_cash,PT_pt_price,PT_implied_yield,PT_seconds_to_expiry,PT_pool_liquidity,PT_balance,net_balance
2025-11-19 07:00:00+00:00,0.0,10094.447544332246,0.9986050079853981,0.0661,666000.0,83210149.3682,10094.447544332246,10094.447544332246
2025-11-19 08:00:00+00:00,0.0,10094.523661487468,0.9986125484827744,0.0661,662400.0,83226007.6534,10094.523661487468,10094.523661487468
2025-11-19 09:00:00+00:00,0.0,10094.599779216653,0.9986200889801505,0.0661,658800.0,83209004.0578,10094.599779216653,10094.599779216653
2025-11-19 10:00:00+00:00,0.0,10094.675897519803,0.9986276294775268,0.0661,655200.0,83205202.286,10094.675897519803,10094.675897519803
2025-11-19 11:00:00+00:00,0.0,10094.752016396922,0.998635169974903,0.0661,651600.0,83209293.4519,10094.752016396922,10094.752016396922
2025-11-19 12:00:00+00:00,0.0,10094.828135848016,0.9986427104722793,0.0661,648000.0,83223132.6826,10094.828135848016,10094.828135848016
2025-11-19 13:00:00+00:00,0.0,10094.904255873089,0.9986502509696555,0.0661,644400.0,83207210.7907,10094.904255873089,10094.904255873089
2025-11-19 14:00:00+00:00,0.0,10094.980146152631,0.998661852612366,0.0659,640800.0,83203941.0633,10094.980146152631,10094.980146152631
2025-11-19 15:00:00+00:00,0.0,10095.056037002692,0.998669370294319,0.0659,637200.0,83231260.705,10095.056037002692,10095.056037002692
2025-11-19 16:00:00+00:00,0.0,10095.131928423276,0.998676887976272,0.0659,633600.0,83126936.8813,10095.131928423276,10095.131928423276
2025-11-19 17:00:00+00:00,0.0,10095.207820414387,0.9986844056582249,0.0659,630000.0,83166067.6721,10095.207820414387,10095.207820414387
2025-11-19 18:00:00+00:00,0.0,10095.28371297603,0.998691923340178,0.0659,626400.0,83179002.4783,10095.28371297603,10095.28371297603
2025-11-19 19:00:00+00:00,0.0,10095.359721272294,0.9986974674880219,0.066,622800.0,83194771.9828,10095.359721272294,10095.359721272294
